model,video_path,second,score_raw,score_smoothed,face_detected,num_faces,bbox_area,face_crop_size
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,515,0.5087670087814331,0.507751460870107,1,1,34226,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,516,0.5089569687843323,0.5078007221221924,1,1,38157,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,517,0.5095159411430359,0.5078955372174581,1,1,39360,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,518,0.5090250968933105,0.5079960147539775,1,1,78392,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,519,0.48667141795158386,0.5066322346528371,1,1,81263,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,520,0.48525920510292053,0.5052141149838766,1,1,84420,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,521,0.48426687717437744,0.5037310441335042,1,1,86436,514x514
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,522,0.4833338260650635,0.5021255135536193,1,1,81500,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,523,0.4854041635990143,0.5006180981794993,1,1,84249,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,524,0.48530313372612,0.49906708002090455,1,1,86784,508x508
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,525,0.4854241609573364,0.49752379655838014,1,1,98356,550x550
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,526,0.4855054020881653,0.49600080649058026,1,1,82750,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,527,0.4854370057582855,0.49453818996747334,1,1,94535,547x547
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,528,0.48455721139907837,0.4930222690105438,1,1,86190,507x507
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,529,0.4838656187057495,0.49141953587532045,1,1,83743,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,530,0.4858850836753845,0.4898940742015839,1,2,71997,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,531,0.48582538962364197,0.4883519689242045,1,1,67160,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,532,0.4995918869972229,0.4876903653144836,1,1,68310,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,533,0.5132288932800293,0.48797061840693157,1,1,68554,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,534,0.5132706165313721,0.4897438983122508,1,1,74420,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,535,0.5129142999649048,0.4915875713030497,1,1,78186,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,536,0.513199508190155,0.49351641337076824,1,1,74732,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,537,0.5127792358398438,0.4954794406890869,1,1,77244,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,538,0.5129611492156982,0.4973165730635325,1,1,74094,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,539,0.5127931833267212,0.49914924303690594,1,1,71325,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,540,0.5124714374542236,0.5009523948033651,0,3,5782,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,541,0.5123125314712524,0.5027395367622376,0,3,5800,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,542,0.5119656324386597,0.5045081118742625,1,1,68640,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,543,0.5117467045783997,0.5063207447528839,1,1,68985,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,544,0.5100794434547424,0.5080683330694834,1,1,37910,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,545,0.5125987529754639,0.5098492443561554,1,1,36504,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,546,0.5126476883888245,0.5116373976071675,1,1,34344,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,547,0.5132838487625122,0.5125501950581869,1,1,37541,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,548,0.5125626921653748,0.5125057816505432,1,1,39098,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,549,0.5122188925743103,0.5124356667200725,1,1,32860,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,550,0.512351393699646,0.5123981396357219,1,1,34776,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,551,0.5101889967918396,0.5121974388758341,1,1,40128,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,552,0.5108915567398071,0.5120715936024983,1,1,35700,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,553,0.5129184126853943,0.5120687445004781,1,1,37350,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,554,0.4952978491783142,0.5109023888905843,1,1,32835,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,555,0.48730459809303284,0.5092245995998382,1,1,35397,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,556,0.5000494122505188,0.508407058318456,1,1,37180,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,557,0.5096022486686707,0.5082494994004567,1,1,35952,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,558,0.4982556402683258,0.5073500951131185,1,1,35145,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,559,0.4947444498538971,0.5063277622063954,1,1,36936,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,560,0.4942551255226135,0.5051048537095387,1,1,33654,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,561,0.49019959568977356,0.5036083141962687,1,1,33654,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,562,0.491027295589447,0.502124543984731,1,1,89110,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,563,0.48991748690605164,0.5006148636341095,1,1,92106,535x535
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,564,0.49026232957839966,0.49915109276771547,1,1,80500,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,565,0.49463456869125366,0.4979699711004893,1,1,89784,522x522
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,566,0.49516698718070984,0.49696850379308066,1,1,110968,582x582
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,567,0.4953940808773041,0.49593533873558043,1,1,119394,603x603
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,568,0.49553829431533813,0.4947766641775767,1,1,90780,510x510
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,569,0.4952397048473358,0.4947727878888448,1,1,80522,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,570,0.49456509947776794,0.49525682131449383,1,1,87097,520x520
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,571,0.49521222710609436,0.4949343423048655,1,1,83239,505x505
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,572,0.4951695203781128,0.49397216041882835,1,1,83332,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,573,0.49593082070350647,0.49381717244784035,1,1,74420,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,574,0.4953609108924866,0.493858269850413,1,1,71744,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,575,0.4954732358455658,0.4939394772052765,1,1,71040,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,576,0.49890923500061035,0.4945201198259989,1,1,64288,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,577,0.5040646195411682,0.49538927475611366,1,1,70064,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,578,0.5031054019927979,0.4962684690952301,1,1,69008,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,579,0.50374436378479,0.49716727137565614,1,1,70200,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,580,0.5006275773048401,0.49756680528322855,1,1,70296,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,581,0.4998563528060913,0.497879429658254,1,1,71337,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,582,0.5034197568893433,0.49841447472572326,1,1,75433,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,583,0.5039821863174438,0.498977400859197,1,1,69000,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,584,0.5036646127700806,0.49953906138737997,1,2,28496,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,585,0.5041442513465881,0.500177671511968,0,2,26966,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,586,0.503889262676239,0.5007561405499776,0,2,25208,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,587,0.4984567165374756,0.5009752869606018,1,2,29751,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,588,0.49188050627708435,0.5007052659988404,0,2,22646,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,589,0.49321064352989197,0.500561914841334,1,2,28710,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,590,0.49314361810684204,0.5004066069920857,0,2,27186,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,591,0.4940016269683838,0.5000794331232706,0,2,23814,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,592,0.49380090832710266,0.49939518570899966,0,2,27580,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,593,0.4927258789539337,0.49870321750640867,1,2,29520,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,594,0.49291664361953735,0.49798136949539185,1,2,30282,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,595,0.492814302444458,0.4974604845046997,1,2,31141,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,596,0.49319857358932495,0.4970166325569153,1,2,37920,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,597,0.493129163980484,0.496330593029658,1,2,34164,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,598,0.49558305740356445,0.49577065110206603,1,4,35256,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,599,0.506328821182251,0.49594826499621075,1,2,31439,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,0,,,1,2,72384,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,1,,,1,2,72452,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,2,,,1,2,68770,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,3,,,1,2,69762,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,4,,,1,2,78720,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,5,,,1,2,79920,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,6,,,1,2,73470,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,7,,,1,2,74340,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,8,,,1,2,73707,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,9,,,1,2,75763,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,10,,,1,2,69368,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,11,,,1,2,66600,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,12,,,0,2,24104,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,13,,,0,1,25245,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,14,,,0,1,23478,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,15,0.4874314069747925,0.4874314069747925,0,2,25432,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,16,0.4880317747592926,0.48773159086704254,0,2,23530,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,17,0.48865753412246704,0.4880402386188507,0,2,26549,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,18,0.4896017014980316,0.48843060433864594,0,2,23408,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,19,0.4902188777923584,0.48878825902938844,0,2,22784,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,20,0.49012911319732666,0.4890117347240448,0,1,23736,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,21,0.4900789260864258,0.48916419063295635,0,1,25110,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,22,0.48981764912605286,0.48924587294459343,0,1,24050,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,23,0.49009689688682556,0.489340431160397,0,1,24156,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,24,0.4902108609676361,0.4894274741411209,0,1,25380,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,25,0.4899618923664093,0.48947605761614715,0,2,24472,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,26,0.48827770352363586,0.4893761947751045,0,2,23892,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,27,0.48616328835487366,0.48912904812739444,0,1,26040,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,28,0.4855470657348633,0.48887319224221365,0,1,22620,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,29,0.4859844744205475,0.4886806110541026,0,1,25160,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,30,0.48592403531074524,0.4885801196098328,0,2,26040,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,31,0.4861648976802826,0.4884556611378988,0,2,26082,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,32,0.48613250255584717,0.4882873257001241,0,1,25993,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,33,0.4862871468067169,0.4880663553873698,0,1,22663,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,34,0.48620644211769104,0.4877988596757253,0,2,23400,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,35,0.48635807633399963,0.48754745721817017,0,1,26410,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,36,0.4862089455127716,0.4872894585132599,0,1,26167,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,37,0.48637422919273376,0.4870598971843719,0,1,23760,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,38,0.4862191379070282,0.48680137991905215,0,3,22656,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,39,0.48647335171699524,0.48655221263567605,0,1,24024,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,40,0.4863646626472473,0.4863123973210653,0,1,24522,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,41,0.48675134778022766,0.48621064027150473,0,1,25245,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,42,0.48677048087120056,0.48625111977259317,0,2,22528,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,43,0.49110716581344604,0.4866217931111654,0,1,25715,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,44,0.4939526915550232,0.4871530075867971,1,1,71190,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,45,0.49411216378211975,0.48769888281822205,1,1,69608,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,46,0.4938529431819916,0.48821141918500266,1,1,73776,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,47,0.4940314292907715,0.48873801430066427,1,1,73861,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,48,0.4939177930355072,0.4892467240492503,1,1,73051,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,49,0.49405232071876526,0.48976978262265525,1,1,75864,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,50,0.4939868152141571,0.4902783652146657,1,1,72303,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,51,0.4939912259578705,0.49079718391100563,1,1,87710,537x537
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,52,0.4939868450164795,0.4913046916325887,1,1,71677,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,53,0.49402981996536255,0.491825403769811,1,1,71592,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,54,0.4939709007740021,0.4923252403736115,1,1,70224,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,55,0.49411389231681824,0.4928418556849162,1,1,66405,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,56,0.49404510855674744,0.49332810640335084,1,1,69460,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,57,0.4942479133605957,0.4938266019026438,1,1,66528,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,58,0.4945482909679413,0.4940560102462769,1,1,63714,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,59,0.49439820647239685,0.49408571124076844,1,1,70133,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,60,0.49440494179725647,0.4941052297751109,1,1,71370,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,61,0.4944602847099304,0.4941457192103068,1,1,70863,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,62,0.4944320321083069,0.49417242606480916,1,1,65490,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,63,0.49451419711112976,0.4942121863365173,1,1,67390,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,64,0.49451667070388794,0.4942431430021922,1,1,69230,503x503
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,65,0.49456483125686646,0.4942816774050395,0,1,10030,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,66,0.49450910091400146,0.4943162024021149,0,1,9102,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,67,0.4944075047969818,0.4943442463874817,0,1,9660,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,68,0.49432796239852905,0.4943641225496928,0,1,10179,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,69,0.49424463510513306,0.4943823715051015,0,1,10530,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,70,0.5043920874595642,0.4950675845146179,0,1,10200,720x720
videomae,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_02.mp4,71,0.4917623698711395,0.49491540193557737,0,1,9831,720x720
